"scenario","year","variable","value","units","v"
"picontrol CO2 pulse",2017,"FN2O",0,"W/m2","2.5"
"picontrol CO2 pulse",2018,"FN2O",0,"W/m2","2.5"
"picontrol CO2 pulse",2019,"FN2O",0,"W/m2","2.5"
"picontrol CO2 pulse",2020,"FN2O",0,"W/m2","2.5"
"picontrol CO2 pulse",2021,"FN2O",0,"W/m2","2.5"
"picontrol CO2 pulse",2022,"FN2O",0,"W/m2","2.5"
"picontrol CO2 pulse",2023,"FN2O",0,"W/m2","2.5"
"picontrol CO2 pulse",2024,"FN2O",0,"W/m2","2.5"
"picontrol CO2 pulse",2025,"FN2O",0,"W/m2","2.5"
"picontrol CO2 pulse",2026,"FN2O",0,"W/m2","2.5"
"picontrol CO2 pulse",2027,"FN2O",0,"W/m2","2.5"
"picontrol CO2 pulse",2028,"FN2O",0,"W/m2","2.5"
"picontrol CO2 pulse",2029,"FN2O",0,"W/m2","2.5"
"picontrol CO2 pulse",2030,"FN2O",0,"W/m2","2.5"
"picontrol CO2 pulse",2031,"FN2O",0,"W/m2","2.5"
"picontrol CO2 pulse",2032,"FN2O",0,"W/m2","2.5"
"picontrol CO2 pulse",2033,"FN2O",0,"W/m2","2.5"
"picontrol CO2 pulse",2034,"FN2O",0,"W/m2","2.5"
"picontrol CO2 pulse",2035,"FN2O",0,"W/m2","2.5"
"picontrol CO2 pulse",2036,"FN2O",0,"W/m2","2.5"
"picontrol CO2 pulse",2037,"FN2O",0,"W/m2","2.5"
"picontrol CO2 pulse",2038,"FN2O",0,"W/m2","2.5"
"picontrol CO2 pulse",2039,"FN2O",0,"W/m2","2.5"
"picontrol CO2 pulse",2040,"FN2O",0,"W/m2","2.5"
"picontrol CO2 pulse",2041,"FN2O",0,"W/m2","2.5"
"picontrol CO2 pulse",2042,"FN2O",0,"W/m2","2.5"
"picontrol CO2 pulse",2043,"FN2O",0,"W/m2","2.5"
"picontrol CO2 pulse",2044,"FN2O",0,"W/m2","2.5"
"picontrol CO2 pulse",2045,"FN2O",0,"W/m2","2.5"
"picontrol CO2 pulse",2046,"FN2O",0,"W/m2","2.5"
"picontrol CO2 pulse",2047,"FN2O",0,"W/m2","2.5"
"picontrol CO2 pulse",2048,"FN2O",0,"W/m2","2.5"
"picontrol CO2 pulse",2049,"FN2O",0,"W/m2","2.5"
"picontrol CO2 pulse",2050,"FN2O",0,"W/m2","2.5"
"picontrol CO2 pulse",2051,"FN2O",0,"W/m2","2.5"
"picontrol CO2 pulse",2052,"FN2O",0,"W/m2","2.5"
"picontrol CO2 pulse",2053,"FN2O",0,"W/m2","2.5"
"picontrol CO2 pulse",2054,"FN2O",0,"W/m2","2.5"
"picontrol CO2 pulse",2055,"FN2O",0,"W/m2","2.5"
"picontrol CO2 pulse",2056,"FN2O",0,"W/m2","2.5"
"picontrol CO2 pulse",2057,"FN2O",0,"W/m2","2.5"
"picontrol CO2 pulse",2058,"FN2O",0,"W/m2","2.5"
"picontrol CO2 pulse",2059,"FN2O",0,"W/m2","2.5"
"picontrol CO2 pulse",2060,"FN2O",0,"W/m2","2.5"
"picontrol CO2 pulse",2061,"FN2O",0,"W/m2","2.5"
"picontrol CO2 pulse",2062,"FN2O",0,"W/m2","2.5"
"picontrol CO2 pulse",2063,"FN2O",0,"W/m2","2.5"
"picontrol CO2 pulse",2064,"FN2O",0,"W/m2","2.5"
"picontrol CO2 pulse",2065,"FN2O",0,"W/m2","2.5"
"picontrol CO2 pulse",2066,"FN2O",0,"W/m2","2.5"
"picontrol CO2 pulse",2067,"FN2O",0,"W/m2","2.5"
"picontrol CO2 pulse",2068,"FN2O",0,"W/m2","2.5"
"picontrol CO2 pulse",2069,"FN2O",0,"W/m2","2.5"
"picontrol CO2 pulse",2070,"FN2O",0,"W/m2","2.5"
"picontrol CO2 pulse",2071,"FN2O",0,"W/m2","2.5"
"picontrol CO2 pulse",2072,"FN2O",0,"W/m2","2.5"
"picontrol CO2 pulse",2073,"FN2O",0,"W/m2","2.5"
"picontrol CO2 pulse",2074,"FN2O",0,"W/m2","2.5"
"picontrol CO2 pulse",2075,"FN2O",0,"W/m2","2.5"
"picontrol CO2 pulse",2076,"FN2O",0,"W/m2","2.5"
"picontrol CO2 pulse",2077,"FN2O",0,"W/m2","2.5"
"picontrol CO2 pulse",2078,"FN2O",0,"W/m2","2.5"
"picontrol CO2 pulse",2079,"FN2O",0,"W/m2","2.5"
"picontrol CO2 pulse",2080,"FN2O",0,"W/m2","2.5"
"picontrol CO2 pulse",2081,"FN2O",0,"W/m2","2.5"
"picontrol CO2 pulse",2082,"FN2O",0,"W/m2","2.5"
"picontrol CO2 pulse",2083,"FN2O",0,"W/m2","2.5"
"picontrol CO2 pulse",2084,"FN2O",0,"W/m2","2.5"
"picontrol CO2 pulse",2085,"FN2O",0,"W/m2","2.5"
"picontrol CO2 pulse",2086,"FN2O",0,"W/m2","2.5"
"picontrol CO2 pulse",2087,"FN2O",0,"W/m2","2.5"
"picontrol CO2 pulse",2088,"FN2O",0,"W/m2","2.5"
"picontrol CO2 pulse",2089,"FN2O",0,"W/m2","2.5"
"picontrol CO2 pulse",2090,"FN2O",0,"W/m2","2.5"
"picontrol CO2 pulse",2091,"FN2O",0,"W/m2","2.5"
"picontrol CO2 pulse",2092,"FN2O",0,"W/m2","2.5"
"picontrol CO2 pulse",2093,"FN2O",0,"W/m2","2.5"
"picontrol CO2 pulse",2094,"FN2O",0,"W/m2","2.5"
"picontrol CO2 pulse",2095,"FN2O",0,"W/m2","2.5"
"picontrol CO2 pulse",2096,"FN2O",0,"W/m2","2.5"
"picontrol CO2 pulse",2097,"FN2O",0,"W/m2","2.5"
"picontrol CO2 pulse",2098,"FN2O",0,"W/m2","2.5"
"picontrol CO2 pulse",2099,"FN2O",0,"W/m2","2.5"
"picontrol CO2 pulse",2100,"FN2O",0,"W/m2","2.5"
"picontrol CO2 pulse no feedbacks",1750,"veg_c",0,"Pg C","2.5"
"picontrol CO2 pulse no feedbacks",1751,"veg_c",0,"Pg C","2.5"
"picontrol CO2 pulse no feedbacks",1752,"veg_c",0,"Pg C","2.5"
"picontrol CO2 pulse no feedbacks",1753,"veg_c",0,"Pg C","2.5"
"picontrol CO2 pulse no feedbacks",1754,"veg_c",0,"Pg C","2.5"
"picontrol CO2 pulse no feedbacks",1755,"veg_c",0,"Pg C","2.5"
"picontrol CO2 pulse no feedbacks",1756,"veg_c",0,"Pg C","2.5"
"picontrol CO2 pulse no feedbacks",1757,"veg_c",0,"Pg C","2.5"
"picontrol CO2 pulse no feedbacks",1758,"veg_c",0,"Pg C","2.5"
"picontrol CO2 pulse no feedbacks",1759,"veg_c",0,"Pg C","2.5"
"picontrol CO2 pulse no feedbacks",1760,"veg_c",0,"Pg C","2.5"
"picontrol CO2 pulse no feedbacks",1761,"veg_c",0,"Pg C","2.5"
"picontrol CO2 pulse no feedbacks",1762,"veg_c",0,"Pg C","2.5"
"picontrol CO2 pulse no feedbacks",1763,"veg_c",0,"Pg C","2.5"
"picontrol CO2 pulse no feedbacks",1764,"veg_c",0,"Pg C","2.5"
"picontrol CO2 pulse no feedbacks",1765,"veg_c",0,"Pg C","2.5"
"picontrol CO2 pulse no feedbacks",1766,"veg_c",0,"Pg C","2.5"
"picontrol CO2 pulse no feedbacks",1767,"veg_c",0,"Pg C","2.5"
"picontrol CO2 pulse no feedbacks",1768,"veg_c",0,"Pg C","2.5"
"picontrol CO2 pulse no feedbacks",1769,"veg_c",0,"Pg C","2.5"
"picontrol CO2 pulse no feedbacks",1770,"veg_c",0,"Pg C","2.5"
"picontrol CO2 pulse no feedbacks",1771,"veg_c",0,"Pg C","2.5"
"picontrol CO2 pulse no feedbacks",1772,"veg_c",0,"Pg C","2.5"
"picontrol CO2 pulse no feedbacks",1773,"veg_c",0,"Pg C","2.5"
"picontrol CO2 pulse no feedbacks",1774,"veg_c",0,"Pg C","2.5"
"picontrol CO2 pulse no feedbacks",1775,"veg_c",0,"Pg C","2.5"
"picontrol CO2 pulse no feedbacks",1776,"veg_c",0,"Pg C","2.5"
"picontrol CO2 pulse no feedbacks",1777,"veg_c",0,"Pg C","2.5"
"picontrol CO2 pulse no feedbacks",1778,"veg_c",0,"Pg C","2.5"
"picontrol CO2 pulse no feedbacks",1779,"veg_c",0,"Pg C","2.5"
"picontrol CO2 pulse no feedbacks",1780,"veg_c",0,"Pg C","2.5"
"picontrol CO2 pulse no feedbacks",1781,"veg_c",0,"Pg C","2.5"
"picontrol CO2 pulse no feedbacks",1782,"veg_c",0,"Pg C","2.5"
"picontrol CO2 pulse no feedbacks",1783,"veg_c",0,"Pg C","2.5"
"picontrol CO2 pulse no feedbacks",1784,"veg_c",0,"Pg C","2.5"
"picontrol CO2 pulse no feedbacks",1785,"veg_c",0,"Pg C","2.5"
"picontrol CO2 pulse no feedbacks",1786,"veg_c",0,"Pg C","2.5"
"picontrol CO2 pulse no feedbacks",1787,"veg_c",0,"Pg C","2.5"
"picontrol CO2 pulse no feedbacks",1788,"veg_c",0,"Pg C","2.5"
"picontrol CO2 pulse no feedbacks",1789,"veg_c",0,"Pg C","2.5"
"picontrol CO2 pulse no feedbacks",1790,"veg_c",0,"Pg C","2.5"
"picontrol CO2 pulse no feedbacks",1791,"veg_c",0,"Pg C","2.5"
"picontrol CO2 pulse no feedbacks",1792,"veg_c",0,"Pg C","2.5"
"picontrol CO2 pulse no feedbacks",1793,"veg_c",0,"Pg C","2.5"
"picontrol CO2 pulse no feedbacks",1794,"veg_c",0,"Pg C","2.5"
"picontrol CO2 pulse no feedbacks",1795,"veg_c",0,"Pg C","2.5"
"picontrol CO2 pulse no feedbacks",1796,"veg_c",0,"Pg C","2.5"
"picontrol CO2 pulse no feedbacks",1797,"veg_c",0,"Pg C","2.5"
"picontrol CO2 pulse no feedbacks",1798,"veg_c",0,"Pg C","2.5"
"picontrol CO2 pulse no feedbacks",1799,"veg_c",0,"Pg C","2.5"
"picontrol CO2 pulse no feedbacks",1800,"veg_c",0,"Pg C","2.5"
"picontrol CO2 pulse no feedbacks",1801,"veg_c",0,"Pg C","2.5"
"picontrol CO2 pulse no feedbacks",1802,"veg_c",0,"Pg C","2.5"
"picontrol CO2 pulse no feedbacks",1803,"veg_c",0,"Pg C","2.5"
"picontrol CO2 pulse no feedbacks",1804,"veg_c",0,"Pg C","2.5"
"picontrol CO2 pulse no feedbacks",1805,"veg_c",0,"Pg C","2.5"
"picontrol CO2 pulse no feedbacks",1806,"veg_c",0,"Pg C","2.5"
"picontrol CO2 pulse no feedbacks",1807,"veg_c",0,"Pg C","2.5"
"picontrol CO2 pulse no feedbacks",1808,"veg_c",0,"Pg C","2.5"
"picontrol CO2 pulse no feedbacks",1809,"veg_c",0,"Pg C","2.5"
"picontrol CO2 pulse no feedbacks",1810,"veg_c",0,"Pg C","2.5"
"picontrol CO2 pulse no feedbacks",1811,"veg_c",0,"Pg C","2.5"
"picontrol CO2 pulse no feedbacks",1812,"veg_c",0,"Pg C","2.5"
"picontrol CO2 pulse no feedbacks",1813,"veg_c",0,"Pg C","2.5"
"picontrol CO2 pulse no feedbacks",1814,"veg_c",0,"Pg C","2.5"
"picontrol CO2 pulse no feedbacks",1815,"veg_c",0,"Pg C","2.5"
"picontrol CO2 pulse no feedbacks",1816,"veg_c",0,"Pg C","2.5"
"picontrol CO2 pulse no feedbacks",1817,"veg_c",0,"Pg C","2.5"
"picontrol CO2 pulse no feedbacks",1818,"veg_c",0,"Pg C","2.5"
"picontrol CO2 pulse no feedbacks",1819,"veg_c",0,"Pg C","2.5"
"picontrol CO2 pulse no feedbacks",1820,"veg_c",0,"Pg C","2.5"
"picontrol CO2 pulse no feedbacks",1821,"veg_c",0,"Pg C","2.5"
"picontrol CO2 pulse no feedbacks",1822,"veg_c",0,"Pg C","2.5"
"picontrol CO2 pulse no feedbacks",1823,"veg_c",0,"Pg C","2.5"
"picontrol CO2 pulse no feedbacks",1824,"veg_c",0,"Pg C","2.5"
"picontrol CO2 pulse no feedbacks",1825,"veg_c",0,"Pg C","2.5"
"picontrol CO2 pulse no feedbacks",1826,"veg_c",0,"Pg C","2.5"
"picontrol CO2 pulse no feedbacks",1827,"veg_c",0,"Pg C","2.5"
"picontrol CO2 pulse no feedbacks",1828,"veg_c",0,"Pg C","2.5"
"picontrol CO2 pulse no feedbacks",1829,"veg_c",0,"Pg C","2.5"
"picontrol CO2 pulse no feedbacks",1830,"veg_c",0,"Pg C","2.5"
"picontrol CO2 pulse no feedbacks",1831,"veg_c",0,"Pg C","2.5"
"picontrol CO2 pulse no feedbacks",1832,"veg_c",0,"Pg C","2.5"
"picontrol CO2 pulse no feedbacks",1833,"veg_c",0,"Pg C","2.5"
"picontrol CO2 pulse no feedbacks",1834,"veg_c",0,"Pg C","2.5"
"picontrol CO2 pulse no feedbacks",1835,"veg_c",0,"Pg C","2.5"
"picontrol CO2 pulse no feedbacks",1836,"veg_c",0,"Pg C","2.5"
"picontrol CO2 pulse no feedbacks",1837,"veg_c",0,"Pg C","2.5"
"picontrol CO2 pulse no feedbacks",1838,"veg_c",0,"Pg C","2.5"
"picontrol CO2 pulse no feedbacks",1839,"veg_c",0,"Pg C","2.5"
"picontrol CO2 pulse no feedbacks",1840,"veg_c",0,"Pg C","2.5"
"picontrol CO2 pulse no feedbacks",1841,"veg_c",0,"Pg C","2.5"
"picontrol CO2 pulse no feedbacks",1842,"veg_c",0,"Pg C","2.5"
"picontrol CO2 pulse no feedbacks",1843,"veg_c",0,"Pg C","2.5"
"picontrol CO2 pulse no feedbacks",1844,"veg_c",0,"Pg C","2.5"
"picontrol CO2 pulse no feedbacks",1845,"veg_c",0,"Pg C","2.5"
"picontrol CO2 pulse no feedbacks",1846,"veg_c",0,"Pg C","2.5"
"picontrol CO2 pulse no feedbacks",1847,"veg_c",0,"Pg C","2.5"
"picontrol CO2 pulse no feedbacks",1848,"veg_c",0,"Pg C","2.5"
"picontrol CO2 pulse no feedbacks",1849,"veg_c",0,"Pg C","2.5"
"picontrol CO2 pulse no feedbacks",1850,"veg_c",0,"Pg C","2.5"
"picontrol CO2 pulse no feedbacks",1851,"veg_c",24.2601513195982,"Pg C","2.5"
"picontrol CO2 pulse no feedbacks",1852,"veg_c",23.4184497983759,"Pg C","2.5"
"picontrol CO2 pulse no feedbacks",1853,"veg_c",22.6093797890766,"Pg C","2.5"
"picontrol CO2 pulse no feedbacks",1854,"veg_c",21.8282618721089,"Pg C","2.5"
"picontrol CO2 pulse no feedbacks",1855,"veg_c",21.074130346199,"Pg C","2.5"
"picontrol CO2 pulse no feedbacks",1856,"veg_c",20.3460528735693,"Pg C","2.5"
"picontrol CO2 pulse no feedbacks",1857,"veg_c",19.6431293272802,"Pg C","2.5"
"picontrol CO2 pulse no feedbacks",1858,"veg_c",18.9644906783931,"Pg C","2.5"
"picontrol CO2 pulse no feedbacks",1859,"veg_c",18.3092979215838,"Pg C","2.5"
"picontrol CO2 pulse no feedbacks",1860,"veg_c",17.6767410378704,"Pg C","2.5"
"picontrol CO2 pulse no feedbacks",1861,"veg_c",17.0660379931809,"Pg C","2.5"
"picontrol CO2 pulse no feedbacks",1862,"veg_c",16.4764337715141,"Pg C","2.5"
"picontrol CO2 pulse no feedbacks",1863,"veg_c",15.9071994415096,"Pg C","2.5"
"picontrol CO2 pulse no feedbacks",1864,"veg_c",15.3576312552618,"Pg C","2.5"
"picontrol CO2 pulse no feedbacks",1865,"veg_c",14.8270497782688,"Pg C","2.5"
"picontrol CO2 pulse no feedbacks",1866,"veg_c",14.3147990494425,"Pg C","2.5"
"picontrol CO2 pulse no feedbacks",1867,"veg_c",13.8202457701381,"Pg C","2.5"
"picontrol CO2 pulse no feedbacks",1868,"veg_c",13.3427785211996,"Pg C","2.5"
"picontrol CO2 pulse no feedbacks",1869,"veg_c",12.8818070070594,"Pg C","2.5"
"picontrol CO2 pulse no feedbacks",1870,"veg_c",12.4367613259466,"Pg C","2.5"
"picontrol CO2 pulse no feedbacks",1871,"veg_c",12.0070912653172,"Pg C","2.5"
"picontrol CO2 pulse no feedbacks",1872,"veg_c",11.5922656216173,"Pg C","2.5"
"picontrol CO2 pulse no feedbacks",1873,"veg_c",11.191771543554,"Pg C","2.5"
"picontrol CO2 pulse no feedbacks",1874,"veg_c",10.8051138980514,"Pg C","2.5"
"picontrol CO2 pulse no feedbacks",1875,"veg_c",10.4318146581146,"Pg C","2.5"
"picontrol CO2 pulse no feedbacks",1876,"veg_c",10.0714123118393,"Pg C","2.5"
"picontrol CO2 pulse no feedbacks",1877,"veg_c",9.72198662367168,"Pg C","2.5"
"picontrol CO2 pulse no feedbacks",1878,"veg_c",9.38468419492756,"Pg C","2.5"
"picontrol CO2 pulse no feedbacks",1879,"veg_c",9.05908441125678,"Pg C","2.5"
"picontrol CO2 pulse no feedbacks",1880,"veg_c",8.74478125145436,"Pg C","2.5"
"picontrol CO2 pulse no feedbacks",1881,"veg_c",8.44138278115258,"Pg C","2.5"
"picontrol CO2 pulse no feedbacks",1882,"veg_c",8.1485106640813,"Pg C","2.5"
"picontrol CO2 pulse no feedbacks",1883,"veg_c",7.86579969028418,"Pg C","2.5"
"picontrol CO2 pulse no feedbacks",1884,"veg_c",7.59289732070226,"Pg C","2.5"
"picontrol CO2 pulse no feedbacks",1885,"veg_c",7.32946324756023,"Pg C","2.5"
"picontrol CO2 pulse no feedbacks",1886,"veg_c",7.07516897000335,"Pg C","2.5"
"picontrol CO2 pulse no feedbacks",1887,"veg_c",6.82969738445894,"Pg C","2.5"
"picontrol CO2 pulse no feedbacks",1888,"veg_c",6.59274238920881,"Pg C","2.5"
"picontrol CO2 pulse no feedbacks",1889,"veg_c",6.36400850268183,"Pg C","2.5"
"picontrol CO2 pulse no feedbacks",1890,"veg_c",6.14321049498966,"Pg C","2.5"
"picontrol CO2 pulse no feedbacks",1891,"veg_c",5.9300730322463,"Pg C","2.5"
"picontrol CO2 pulse no feedbacks",1892,"veg_c",5.72433033322812,"Pg C","2.5"
"picontrol CO2 pulse no feedbacks",1893,"veg_c",5.52572583794552,"Pg C","2.5"
"picontrol CO2 pulse no feedbacks",1894,"veg_c",5.33401188771347,"Pg C","2.5"
"picontrol CO2 pulse no feedbacks",1895,"veg_c",5.14894941632281,"Pg C","2.5"
"picontrol CO2 pulse no feedbacks",1896,"veg_c",4.97030765192505,"Pg C","2.5"
"picontrol CO2 pulse no feedbacks",1897,"veg_c",4.79634688410783,"Pg C","2.5"
"picontrol CO2 pulse no feedbacks",1898,"veg_c",4.62847474316402,"Pg C","2.5"
"picontrol CO2 pulse no feedbacks",1899,"veg_c",4.46647812715344,"Pg C","2.5"
"picontrol CO2 pulse no feedbacks",1900,"veg_c",4.31015139270301,"Pg C","2.5"
"picontrol CO2 pulse no feedbacks",1901,"veg_c",4.15929609395846,"Pg C","2.5"
"picontrol CO2 pulse no feedbacks",1902,"veg_c",4.01372073067,"Pg C","2.5"
"picontrol CO2 pulse no feedbacks",1903,"veg_c",3.87324050509665,"Pg C","2.5"
"picontrol CO2 pulse no feedbacks",1904,"veg_c",3.73767708741821,"Pg C","2.5"
"picontrol CO2 pulse no feedbacks",1905,"veg_c",3.60685838935854,"Pg C","2.5"
"picontrol CO2 pulse no feedbacks",1906,"veg_c",3.48061834573093,"Pg C","2.5"
"picontrol CO2 pulse no feedbacks",1907,"veg_c",3.35879670363033,"Pg C","2.5"
"picontrol CO2 pulse no feedbacks",1908,"veg_c",3.24123881900323,"Pg C","2.5"
"picontrol CO2 pulse no feedbacks",1909,"veg_c",3.12779546033823,"Pg C","2.5"
"picontrol CO2 pulse no feedbacks",1910,"veg_c",3.01832261922641,"Pg C","2.5"
"picontrol CO2 pulse no feedbacks",1911,"veg_c",2.9126813275534,"Pg C","2.5"
"picontrol CO2 pulse no feedbacks",1912,"veg_c",2.81073748108906,"Pg C","2.5"
"picontrol CO2 pulse no feedbacks",1913,"veg_c",2.71236166925098,"Pg C","2.5"
"picontrol CO2 pulse no feedbacks",1914,"veg_c",2.61742901082721,"Pg C","2.5"
"picontrol CO2 pulse no feedbacks",1915,"veg_c",2.52581899544839,"Pg C","2.5"
"picontrol CO2 pulse no feedbacks",1916,"veg_c",2.43741533060756,"Pg C","2.5"
"picontrol CO2 pulse no feedbacks",1917,"veg_c",2.35210579403633,"Pg C","2.5"
"picontrol CO2 pulse no feedbacks",1918,"veg_c",2.26978209124502,"Pg C","2.5"
"picontrol CO2 pulse no feedbacks",1919,"veg_c",2.1903397180514,"Pg C","2.5"
"picontrol CO2 pulse no feedbacks",1920,"veg_c",2.11367782791967,"Pg C","2.5"
"picontrol CO2 pulse no feedbacks",1921,"veg_c",2.03969910394233,"Pg C","2.5"
"picontrol CO2 pulse no feedbacks",1922,"veg_c",1.96830963530442,"Pg C","2.5"
"picontrol CO2 pulse no feedbacks",1923,"veg_c",1.89941879806884,"Pg C","2.5"
"picontrol CO2 pulse no feedbacks",1924,"veg_c",1.83293914013666,"Pg C","2.5"
"picontrol CO2 pulse no feedbacks",1925,"veg_c",1.76878627023211,"Pg C","2.5"
"picontrol CO2 pulse no feedbacks",1926,"veg_c",1.70687875077408,"Pg C","2.5"
"picontrol CO2 pulse no feedbacks",1927,"veg_c",1.64713799449703,"Pg C","2.5"
"picontrol CO2 pulse no feedbacks",1928,"veg_c",1.58948816468967,"Pg C","2.5"
"picontrol CO2 pulse no feedbacks",1929,"veg_c",1.53385607892551,"Pg C","2.5"
"picontrol CO2 pulse no feedbacks",1930,"veg_c",1.48017111616309,"Pg C","2.5"
"picontrol CO2 pulse no feedbacks",1931,"veg_c",1.42836512709732,"Pg C","2.5"
"picontrol CO2 pulse no feedbacks",1932,"veg_c",1.37837234764891,"Pg C","2.5"
"picontrol CO2 pulse no feedbacks",1933,"veg_c",1.33012931548137,"Pg C","2.5"
"picontrol CO2 pulse no feedbacks",1934,"veg_c",1.28357478943963,"Pg C","2.5"
"picontrol CO2 pulse no feedbacks",1935,"veg_c",1.23864967180918,"Pg C","2.5"
"picontrol CO2 pulse no feedbacks",1936,"veg_c",1.19529693329594,"Pg C","2.5"
"picontrol CO2 pulse no feedbacks",1937,"veg_c",1.15346154063059,"Pg C","2.5"
"picontrol CO2 pulse no feedbacks",1938,"veg_c",1.11309038670845,"Pg C","2.5"
"picontrol CO2 pulse no feedbacks",1939,"veg_c",1.07413222317359,"Pg C","2.5"
"picontrol CO2 pulse no feedbacks",1940,"veg_c",1.03653759536246,"Pg C","2.5"
"picontrol CO2 pulse no feedbacks",1941,"veg_c",1.00025877952464,"Pg C","2.5"
"picontrol CO2 pulse no feedbacks",1942,"veg_c",0.965249722241197,"Pg C","2.5"
"picontrol CO2 pulse no feedbacks",1943,"veg_c",0.931465981962788,"Pg C","2.5"
"picontrol CO2 pulse no feedbacks",1944,"veg_c",0.898864672594186,"Pg C","2.5"
"picontrol CO2 pulse no feedbacks",1945,"veg_c",0.867404409053279,"Pg C","2.5"
"picontrol CO2 pulse no feedbacks",1946,"veg_c",0.837045254736609,"Pg C","2.5"
"picontrol CO2 pulse no feedbacks",1947,"veg_c",0.807748670820956,"Pg C","2.5"
"picontrol CO2 pulse no feedbacks",1948,"veg_c",0.779477467342076,"Pg C","2.5"
"picontrol CO2 pulse no feedbacks",1949,"veg_c",0.752195755984872,"Pg C","2.5"
"picontrol CO2 pulse no feedbacks",1950,"veg_c",0.725868904525214,"Pg C","2.5"
"picontrol CO2 pulse no feedbacks",1951,"veg_c",0.700463492866902,"Pg C","2.5"
"picontrol CO2 pulse no feedbacks",1952,"veg_c",0.675947270616462,"Pg C","2.5"
"picontrol CO2 pulse no feedbacks",1953,"veg_c",0.652289116144857,"Pg C","2.5"
"picontrol CO2 pulse no feedbacks",1954,"veg_c",0.629458997079837,"Pg C","2.5"
"picontrol CO2 pulse no feedbacks",1955,"veg_c",0.607427932182077,"Pg C","2.5"
"picontrol CO2 pulse no feedbacks",1956,"veg_c",0.586167954555776,"Pg C","2.5"
"picontrol CO2 pulse no feedbacks",1957,"veg_c",0.565652076146307,"Pg C","2.5"
"picontrol CO2 pulse no feedbacks",1958,"veg_c",0.545854253481366,"Pg C","2.5"
"picontrol CO2 pulse no feedbacks",1959,"veg_c",0.526749354609592,"Pg C","2.5"
"picontrol CO2 pulse no feedbacks",1960,"veg_c",0.508313127198107,"Pg C","2.5"
"picontrol CO2 pulse no feedbacks",1961,"veg_c",0.490522167746235,"Pg C","2.5"
"picontrol CO2 pulse no feedbacks",1962,"veg_c",0.473353891875036,"Pg C","2.5"
"picontrol CO2 pulse no feedbacks",1963,"veg_c",0.456786505659466,"Pg C","2.5"
"picontrol CO2 pulse no feedbacks",1964,"veg_c",0.440798977961322,"Pg C","2.5"
"picontrol CO2 pulse no feedbacks",1965,"veg_c",0.425371013732502,"Pg C","2.5"
"picontrol CO2 pulse no feedbacks",1966,"veg_c",0.410483028251747,"Pg C","2.5"
"picontrol CO2 pulse no feedbacks",1967,"veg_c",0.396116122262924,"Pg C","2.5"
"picontrol CO2 pulse no feedbacks",1968,"veg_c",0.382252057983919,"Pg C","2.5"
"picontrol CO2 pulse no feedbacks",1969,"veg_c",0.368873235954652,"Pg C","2.5"
"picontrol CO2 pulse no feedbacks",1970,"veg_c",0.355962672696251,"Pg C","2.5"
"picontrol CO2 pulse no feedbacks",1971,"veg_c",0.343503979151819,"Pg C","2.5"
"picontrol CO2 pulse no feedbacks",1972,"veg_c",0.33148133988152,"Pg C","2.5"
"picontrol CO2 pulse no feedbacks",1973,"veg_c",0.319879492985706,"Pg C","2.5"
"picontrol CO2 pulse no feedbacks",1974,"veg_c",0.308683710731202,"Pg C","2.5"
"picontrol CO2 pulse no feedbacks",1975,"veg_c",0.297879780855624,"Pg C","2.5"
"picontrol CO2 pulse no feedbacks",1976,"veg_c",0.287453988525726,"Pg C","2.5"
"picontrol CO2 pulse no feedbacks",1977,"veg_c",0.277393098927291,"Pg C","2.5"
"picontrol CO2 pulse no feedbacks",1978,"veg_c",0.267684340464825,"Pg C","2.5"
"picontrol CO2 pulse no feedbacks",1979,"veg_c",0.258315388548681,"Pg C","2.5"
"picontrol CO2 pulse no feedbacks",1980,"veg_c",0.249274349949587,"Pg C","2.5"
"picontrol CO2 pulse no feedbacks",1981,"veg_c",0.240549747701266,"Pg C","2.5"
"picontrol CO2 pulse no feedbacks",1982,"veg_c",0.232130506531689,"Pg C","2.5"
"picontrol CO2 pulse no feedbacks",1983,"veg_c",0.224005938803202,"Pg C","2.5"
"picontrol CO2 pulse no feedbacks",1984,"veg_c",0.216165730945136,"Pg C","2.5"
"picontrol CO2 pulse no feedbacks",1985,"veg_c",0.208599930362084,"Pg C","2.5"
"picontrol CO2 pulse no feedbacks",1986,"veg_c",0.201298932799659,"Pg C","2.5"
"picontrol CO2 pulse no feedbacks",1987,"veg_c",0.19425347015158,"Pg C","2.5"
"picontrol CO2 pulse no feedbacks",1988,"veg_c",0.187454598696263,"Pg C","2.5"
"picontrol CO2 pulse no feedbacks",1989,"veg_c",0.1808936877419,"Pg C","2.5"
"picontrol CO2 pulse no feedbacks",1990,"veg_c",0.174562408670909,"Pg C","2.5"
"picontrol CO2 pulse no feedbacks",1991,"veg_c",0.168452724367398,"Pg C","2.5"
"picontrol CO2 pulse no feedbacks",1992,"veg_c",0.162556879014573,"Pg C","2.5"
"picontrol CO2 pulse no feedbacks",1993,"veg_c",0.156867388249225,"Pg C","2.5"
"picontrol CO2 pulse no feedbacks",1994,"veg_c",0.151377029660466,"Pg C","2.5"
"picontrol CO2 pulse no feedbacks",1995,"veg_c",0.146078833622369,"Pg C","2.5"
"picontrol CO2 pulse no feedbacks",1996,"veg_c",0.1409660744456,"Pg C","2.5"
