"scenario","year","variable","value","units","v"
"historical",1892,"NPP",55.3493089199411,"Pg C/yr","3.0"
"historical",1893,"NPP",55.3401889534918,"Pg C/yr","3.0"
"historical",1894,"NPP",55.3322047938967,"Pg C/yr","3.0"
"historical",1895,"NPP",55.325770051597,"Pg C/yr","3.0"
"historical",1896,"NPP",55.3203832807318,"Pg C/yr","3.0"
"historical",1897,"NPP",55.3157258400496,"Pg C/yr","3.0"
"historical",1898,"NPP",55.3111807986549,"Pg C/yr","3.0"
"historical",1899,"NPP",55.3068484712372,"Pg C/yr","3.0"
"historical",1900,"NPP",55.302826304345,"Pg C/yr","3.0"
"historical",1901,"NPP",55.2997293112318,"Pg C/yr","3.0"
"historical",1902,"NPP",55.2968845905561,"Pg C/yr","3.0"
"historical",1903,"NPP",55.2941214467114,"Pg C/yr","3.0"
"historical",1904,"NPP",55.2897207496821,"Pg C/yr","3.0"
"historical",1905,"NPP",55.2752454863623,"Pg C/yr","3.0"
"historical",1906,"NPP",55.2614697122397,"Pg C/yr","3.0"
"historical",1907,"NPP",55.2741746556389,"Pg C/yr","3.0"
"historical",1908,"NPP",55.2905616706932,"Pg C/yr","3.0"
"historical",1909,"NPP",55.3085827821462,"Pg C/yr","3.0"
"historical",1910,"NPP",55.324792119146,"Pg C/yr","3.0"
"historical",1911,"NPP",55.3420058443388,"Pg C/yr","3.0"
"historical",1912,"NPP",55.3596265904853,"Pg C/yr","3.0"
"historical",1913,"NPP",55.375273544971,"Pg C/yr","3.0"
"historical",1914,"NPP",55.3844876920407,"Pg C/yr","3.0"
"historical",1915,"NPP",55.3917896418562,"Pg C/yr","3.0"
"historical",1916,"NPP",55.3980346704459,"Pg C/yr","3.0"
"historical",1917,"NPP",55.4065875648256,"Pg C/yr","3.0"
"historical",1918,"NPP",55.4186475457026,"Pg C/yr","3.0"
"historical",1919,"NPP",55.4314905177801,"Pg C/yr","3.0"
"historical",1920,"NPP",55.4431140157556,"Pg C/yr","3.0"
"historical",1921,"NPP",55.449982117312,"Pg C/yr","3.0"
"historical",1922,"NPP",55.4617489070777,"Pg C/yr","3.0"
"historical",1923,"NPP",55.4694398679314,"Pg C/yr","3.0"
"historical",1924,"NPP",55.4772971142456,"Pg C/yr","3.0"
"historical",1925,"NPP",55.4888512065406,"Pg C/yr","3.0"
"historical",1926,"NPP",55.5006546152197,"Pg C/yr","3.0"
"historical",1927,"NPP",55.5123855304351,"Pg C/yr","3.0"
"historical",1928,"NPP",55.5228309751892,"Pg C/yr","3.0"
"historical",1929,"NPP",55.5374532301159,"Pg C/yr","3.0"
"historical",1930,"NPP",55.550575086158,"Pg C/yr","3.0"
"historical",1931,"NPP",55.564093264794,"Pg C/yr","3.0"
"historical",1932,"NPP",55.5759652551283,"Pg C/yr","3.0"
"historical",1933,"NPP",55.5839912310783,"Pg C/yr","3.0"
"historical",1934,"NPP",55.5845829946988,"Pg C/yr","3.0"
"historical",1935,"NPP",55.5880605042354,"Pg C/yr","3.0"
"historical",1936,"NPP",55.5945810308525,"Pg C/yr","3.0"
"historical",1937,"NPP",55.6023965961348,"Pg C/yr","3.0"
"historical",1938,"NPP",55.6134558924629,"Pg C/yr","3.0"
"historical",1939,"NPP",55.6259884879533,"Pg C/yr","3.0"
"historical",1940,"NPP",55.6348782219578,"Pg C/yr","3.0"
"historical",1941,"NPP",55.6459018539487,"Pg C/yr","3.0"
"historical",1942,"NPP",55.6595889089097,"Pg C/yr","3.0"
"historical",1943,"NPP",55.6725894948291,"Pg C/yr","3.0"
"historical",1944,"NPP",55.6848946402574,"Pg C/yr","3.0"
"historical",1945,"NPP",55.6980304701837,"Pg C/yr","3.0"
"historical",1946,"NPP",55.7098899920492,"Pg C/yr","3.0"
"historical",1947,"NPP",55.7130986308456,"Pg C/yr","3.0"
"historical",1948,"NPP",55.7234564664871,"Pg C/yr","3.0"
"historical",1949,"NPP",55.7396515260035,"Pg C/yr","3.0"
"historical",1950,"NPP",55.7580723298699,"Pg C/yr","3.0"
"historical",1951,"NPP",55.7741229640679,"Pg C/yr","3.0"
"historical",1952,"NPP",55.7962825590803,"Pg C/yr","3.0"
"historical",1953,"NPP",55.8259421564583,"Pg C/yr","3.0"
"historical",1954,"NPP",55.85474496643,"Pg C/yr","3.0"
"historical",1955,"NPP",55.8833909418166,"Pg C/yr","3.0"
"historical",1956,"NPP",55.9131421624559,"Pg C/yr","3.0"
"historical",1957,"NPP",55.948803044216,"Pg C/yr","3.0"
"historical",1958,"NPP",55.9884770610686,"Pg C/yr","3.0"
"historical",1959,"NPP",56.0290299683423,"Pg C/yr","3.0"
"historical",1960,"NPP",56.0711895973561,"Pg C/yr","3.0"
"historical",1961,"NPP",56.1148904202226,"Pg C/yr","3.0"
"historical",1962,"NPP",56.1605526332273,"Pg C/yr","3.0"
"historical",1963,"NPP",56.20420665623,"Pg C/yr","3.0"
"historical",1964,"NPP",56.2472781469849,"Pg C/yr","3.0"
"historical",1965,"NPP",56.283754192332,"Pg C/yr","3.0"
"historical",1966,"NPP",56.3213130530206,"Pg C/yr","3.0"
"historical",1967,"NPP",56.3660967868003,"Pg C/yr","3.0"
"historical",1968,"NPP",56.4209932004935,"Pg C/yr","3.0"
"historical",1969,"NPP",56.4785087228814,"Pg C/yr","3.0"
"historical",1970,"NPP",56.541133046108,"Pg C/yr","3.0"
"historical",1971,"NPP",56.6106177644116,"Pg C/yr","3.0"
"historical",1972,"NPP",56.6865444400196,"Pg C/yr","3.0"
"historical",1973,"NPP",56.7624998665287,"Pg C/yr","3.0"
"historical",1974,"NPP",56.8415689154381,"Pg C/yr","3.0"
"historical",1975,"NPP",56.9289080092751,"Pg C/yr","3.0"
"historical",1976,"NPP",57.0108774684392,"Pg C/yr","3.0"
"historical",1977,"NPP",57.085724763607,"Pg C/yr","3.0"
"historical",1978,"NPP",57.1696322911327,"Pg C/yr","3.0"
"historical",1979,"NPP",57.258557181041,"Pg C/yr","3.0"
"historical",1980,"NPP",57.3522037296983,"Pg C/yr","3.0"
"historical",1981,"NPP",57.4472121374358,"Pg C/yr","3.0"
"historical",1982,"NPP",57.5351005712794,"Pg C/yr","3.0"
"historical",1983,"NPP",57.6159538483593,"Pg C/yr","3.0"
"historical",1984,"NPP",57.689072720256,"Pg C/yr","3.0"
"historical",1985,"NPP",57.755782593503,"Pg C/yr","3.0"
"historical",1986,"NPP",57.8284318031143,"Pg C/yr","3.0"
"historical",1987,"NPP",57.9049210449886,"Pg C/yr","3.0"
"historical",1988,"NPP",57.9845341377257,"Pg C/yr","3.0"
"historical",1989,"NPP",58.0678479179645,"Pg C/yr","3.0"
"historical",1990,"NPP",58.1561057033642,"Pg C/yr","3.0"
"historical",1991,"NPP",58.2449370287639,"Pg C/yr","3.0"
"historical",1992,"NPP",58.3289177280537,"Pg C/yr","3.0"
"historical",1993,"NPP",58.4052156710931,"Pg C/yr","3.0"
"historical",1994,"NPP",58.4609985954196,"Pg C/yr","3.0"
"historical",1995,"NPP",58.4806249705639,"Pg C/yr","3.0"
"historical",1996,"NPP",58.5126266953881,"Pg C/yr","3.0"
"historical",1997,"NPP",58.5552263244078,"Pg C/yr","3.0"
"historical",1998,"NPP",58.5311860646081,"Pg C/yr","3.0"
"historical",1999,"NPP",58.4628299155535,"Pg C/yr","3.0"
"historical",2000,"NPP",58.4363381764924,"Pg C/yr","3.0"
"historical",2001,"NPP",58.4293147059613,"Pg C/yr","3.0"
"historical",2002,"NPP",58.4374576734447,"Pg C/yr","3.0"
"historical",2003,"NPP",58.4629304357984,"Pg C/yr","3.0"
"historical",2004,"NPP",58.4840171007577,"Pg C/yr","3.0"
"historical",2005,"NPP",58.5252418004834,"Pg C/yr","3.0"
"historical",2006,"NPP",58.5678938284021,"Pg C/yr","3.0"
"historical",2007,"NPP",58.6176139513726,"Pg C/yr","3.0"
"historical",2008,"NPP",58.6678421956776,"Pg C/yr","3.0"
"historical",2009,"NPP",58.7345924443998,"Pg C/yr","3.0"
"historical",2010,"NPP",58.8216175269539,"Pg C/yr","3.0"
"historical",2011,"NPP",58.8954852572423,"Pg C/yr","3.0"
"historical",2012,"NPP",58.9705654354365,"Pg C/yr","3.0"
"historical",2013,"NPP",59.0495703519048,"Pg C/yr","3.0"
"historical",2014,"NPP",59.1253444453225,"Pg C/yr","3.0"
"historical",2015,"NPP",59.2108784727506,"Pg C/yr","3.0"
"historical",2016,"NPP",59.2813185757441,"Pg C/yr","3.0"
"historical",2017,"NPP",59.3598182184424,"Pg C/yr","3.0"
"historical",2018,"NPP",59.4891235784421,"Pg C/yr","3.0"
"historical",2019,"NPP",59.5702646491785,"Pg C/yr","3.0"
"historical",2020,"NPP",59.652962391677,"Pg C/yr","3.0"
"picontrol concentration",1750,"veg_c",561.889782182297,"Pg C","3.0"
"picontrol concentration",1751,"veg_c",561.867047041619,"Pg C","3.0"
"picontrol concentration",1752,"veg_c",561.844506503839,"Pg C","3.0"
"picontrol concentration",1753,"veg_c",561.822153756114,"Pg C","3.0"
"picontrol concentration",1754,"veg_c",561.799982224082,"Pg C","3.0"
"picontrol concentration",1755,"veg_c",561.777985563521,"Pg C","3.0"
"picontrol concentration",1756,"veg_c",561.756157652291,"Pg C","3.0"
"picontrol concentration",1757,"veg_c",561.734492582559,"Pg C","3.0"
"picontrol concentration",1758,"veg_c",561.712984653304,"Pg C","3.0"
"picontrol concentration",1759,"veg_c",561.69162836307,"Pg C","3.0"
"picontrol concentration",1760,"veg_c",561.670418402985,"Pg C","3.0"
"picontrol concentration",1761,"veg_c",561.649349650019,"Pg C","3.0"
"picontrol concentration",1762,"veg_c",561.62841716048,"Pg C","3.0"
"picontrol concentration",1763,"veg_c",561.607616163735,"Pg C","3.0"
"picontrol concentration",1764,"veg_c",561.58694205615,"Pg C","3.0"
"picontrol concentration",1765,"veg_c",561.566390395251,"Pg C","3.0"
"picontrol concentration",1766,"veg_c",561.545956894076,"Pg C","3.0"
"picontrol concentration",1767,"veg_c",561.525637415735,"Pg C","3.0"
"picontrol concentration",1768,"veg_c",561.505427968157,"Pg C","3.0"
"picontrol concentration",1769,"veg_c",561.485324699018,"Pg C","3.0"
"picontrol concentration",1770,"veg_c",561.465323890853,"Pg C","3.0"
"picontrol concentration",1771,"veg_c",561.445421956334,"Pg C","3.0"
"picontrol concentration",1772,"veg_c",561.425615433712,"Pg C","3.0"
"picontrol concentration",1773,"veg_c",561.405900982426,"Pg C","3.0"
"picontrol concentration",1774,"veg_c",561.386275378856,"Pg C","3.0"
"picontrol concentration",1775,"veg_c",561.366735512234,"Pg C","3.0"
"picontrol concentration",1776,"veg_c",561.347278380691,"Pg C","3.0"
"picontrol concentration",1777,"veg_c",561.327901087445,"Pg C","3.0"
"picontrol concentration",1778,"veg_c",561.308600837123,"Pg C","3.0"
"picontrol concentration",1779,"veg_c",561.289374932214,"Pg C","3.0"
"picontrol concentration",1780,"veg_c",561.270220769637,"Pg C","3.0"
"picontrol concentration",1781,"veg_c",561.251135837441,"Pg C","3.0"
"picontrol concentration",1782,"veg_c",561.232117711615,"Pg C","3.0"
"picontrol concentration",1783,"veg_c",561.213164053006,"Pg C","3.0"
"picontrol concentration",1784,"veg_c",561.19427260435,"Pg C","3.0"
"picontrol concentration",1785,"veg_c",561.175441187407,"Pg C","3.0"
"picontrol concentration",1786,"veg_c",561.156667700195,"Pg C","3.0"
"picontrol concentration",1787,"veg_c",561.137950114316,"Pg C","3.0"
"picontrol concentration",1788,"veg_c",561.119286472388,"Pg C","3.0"
"picontrol concentration",1789,"veg_c",561.100674885551,"Pg C","3.0"
"picontrol concentration",1790,"veg_c",561.082113531073,"Pg C","3.0"
"picontrol concentration",1791,"veg_c",561.063600650034,"Pg C","3.0"
"picontrol concentration",1792,"veg_c",561.045134545095,"Pg C","3.0"
"picontrol concentration",1793,"veg_c",561.026713578335,"Pg C","3.0"
"picontrol concentration",1794,"veg_c",561.00833616918,"Pg C","3.0"
"picontrol concentration",1795,"veg_c",560.990000792388,"Pg C","3.0"
"picontrol concentration",1796,"veg_c",560.971705976118,"Pg C","3.0"
"picontrol concentration",1797,"veg_c",560.953450300056,"Pg C","3.0"
"picontrol concentration",1798,"veg_c",560.935232393615,"Pg C","3.0"
"picontrol concentration",1799,"veg_c",560.917050934191,"Pg C","3.0"
"picontrol concentration",1800,"veg_c",560.898904645485,"Pg C","3.0"
"picontrol concentration",1801,"veg_c",560.880792295883,"Pg C","3.0"
"picontrol concentration",1802,"veg_c",560.86271269689,"Pg C","3.0"
"picontrol concentration",1803,"veg_c",560.84466470162,"Pg C","3.0"
"picontrol concentration",1804,"veg_c",560.826647203343,"Pg C","3.0"
"picontrol concentration",1805,"veg_c",560.808659134074,"Pg C","3.0"
"picontrol concentration",1806,"veg_c",560.790699463222,"Pg C","3.0"
"picontrol concentration",1807,"veg_c",560.772767196277,"Pg C","3.0"
"picontrol concentration",1808,"veg_c",560.754861373548,"Pg C","3.0"
"picontrol concentration",1809,"veg_c",560.736981068947,"Pg C","3.0"
"picontrol concentration",1810,"veg_c",560.719125388807,"Pg C","3.0"
"picontrol concentration",1811,"veg_c",560.701293470752,"Pg C","3.0"
"picontrol concentration",1812,"veg_c",560.6834844826,"Pg C","3.0"
"picontrol concentration",1813,"veg_c",560.665697621305,"Pg C","3.0"
"picontrol concentration",1814,"veg_c",560.647932111938,"Pg C","3.0"
"picontrol concentration",1815,"veg_c",560.630187206703,"Pg C","3.0"
"picontrol concentration",1816,"veg_c",560.612462183985,"Pg C","3.0"
"picontrol concentration",1817,"veg_c",560.594756347437,"Pg C","3.0"
"picontrol concentration",1818,"veg_c",560.577069025092,"Pg C","3.0"
"picontrol concentration",1819,"veg_c",560.559399568513,"Pg C","3.0"
"picontrol concentration",1820,"veg_c",560.541747351965,"Pg C","3.0"
"picontrol concentration",1821,"veg_c",560.524111771624,"Pg C","3.0"
"picontrol concentration",1822,"veg_c",560.506492244809,"Pg C","3.0"
"picontrol concentration",1823,"veg_c",560.488888209238,"Pg C","3.0"
"picontrol concentration",1824,"veg_c",560.471299122322,"Pg C","3.0"
"picontrol concentration",1825,"veg_c",560.453724460466,"Pg C","3.0"
"picontrol concentration",1826,"veg_c",560.436163718412,"Pg C","3.0"
"picontrol concentration",1827,"veg_c",560.418616408593,"Pg C","3.0"
"picontrol concentration",1828,"veg_c",560.401082060514,"Pg C","3.0"
"picontrol concentration",1829,"veg_c",560.383560220155,"Pg C","3.0"
"picontrol concentration",1830,"veg_c",560.366050449393,"Pg C","3.0"
"picontrol concentration",1831,"veg_c",560.348552325448,"Pg C","3.0"
"picontrol concentration",1832,"veg_c",560.331065440344,"Pg C","3.0"
"picontrol concentration",1833,"veg_c",560.313589400391,"Pg C","3.0"
"picontrol concentration",1834,"veg_c",560.296123825683,"Pg C","3.0"
"picontrol concentration",1835,"veg_c",560.278668349621,"Pg C","3.0"
"picontrol concentration",1836,"veg_c",560.26122261844,"Pg C","3.0"
"picontrol concentration",1837,"veg_c",560.243786290764,"Pg C","3.0"
"picontrol concentration",1838,"veg_c",560.226359037173,"Pg C","3.0"
"picontrol concentration",1839,"veg_c",560.208940539781,"Pg C","3.0"
"picontrol concentration",1840,"veg_c",560.191530491834,"Pg C","3.0"
"picontrol concentration",1841,"veg_c",560.174128597321,"Pg C","3.0"
"picontrol concentration",1842,"veg_c",560.156734570596,"Pg C","3.0"
"picontrol concentration",1843,"veg_c",560.139348136018,"Pg C","3.0"
"picontrol concentration",1844,"veg_c",560.121969027597,"Pg C","3.0"
"picontrol concentration",1845,"veg_c",560.104596988659,"Pg C","3.0"
"picontrol concentration",1846,"veg_c",560.087231771519,"Pg C","3.0"
"picontrol concentration",1847,"veg_c",560.069873137165,"Pg C","3.0"
"picontrol concentration",1848,"veg_c",560.052520854956,"Pg C","3.0"
"picontrol concentration",1849,"veg_c",560.035174702329,"Pg C","3.0"
"picontrol concentration",1850,"veg_c",560.017834464515,"Pg C","3.0"
"picontrol concentration",1851,"veg_c",560.000499934267,"Pg C","3.0"
"picontrol concentration",1852,"veg_c",559.983170911595,"Pg C","3.0"
"picontrol concentration",1853,"veg_c",559.965847203516,"Pg C","3.0"
"picontrol concentration",1854,"veg_c",559.948528623802,"Pg C","3.0"
"picontrol concentration",1855,"veg_c",559.93121499275,"Pg C","3.0"
"picontrol concentration",1856,"veg_c",559.913906136951,"Pg C","3.0"
"picontrol concentration",1857,"veg_c",559.896601889068,"Pg C","3.0"
"picontrol concentration",1858,"veg_c",559.879302087625,"Pg C","3.0"
"picontrol concentration",1859,"veg_c",559.862006576803,"Pg C","3.0"
"picontrol concentration",1860,"veg_c",559.844715206239,"Pg C","3.0"
"picontrol concentration",1861,"veg_c",559.827427830839,"Pg C","3.0"
"picontrol concentration",1862,"veg_c",559.810144310588,"Pg C","3.0"
"picontrol concentration",1863,"veg_c",559.792864510378,"Pg C","3.0"
"picontrol concentration",1864,"veg_c",559.77558829983,"Pg C","3.0"
"picontrol concentration",1865,"veg_c",559.758315553136,"Pg C","3.0"
"picontrol concentration",1866,"veg_c",559.741046148891,"Pg C","3.0"
"picontrol concentration",1867,"veg_c",559.723779969945,"Pg C","3.0"
"picontrol concentration",1868,"veg_c",559.706516903252,"Pg C","3.0"
"picontrol concentration",1869,"veg_c",559.689256839722,"Pg C","3.0"
"picontrol concentration",1870,"veg_c",559.67199967409,"Pg C","3.0"
"picontrol concentration",1871,"veg_c",559.654745304779,"Pg C","3.0"
"picontrol concentration",1872,"veg_c",559.637493633767,"Pg C","3.0"
"picontrol concentration",1873,"veg_c",559.620244566467,"Pg C","3.0"
"picontrol concentration",1874,"veg_c",559.602998011608,"Pg C","3.0"
"picontrol concentration",1875,"veg_c",559.585753881112,"Pg C","3.0"
"picontrol concentration",1876,"veg_c",559.568512089991,"Pg C","3.0"
"picontrol concentration",1877,"veg_c",559.551272556231,"Pg C","3.0"
"picontrol concentration",1878,"veg_c",559.534035200692,"Pg C","3.0"
"picontrol concentration",1879,"veg_c",559.516799947008,"Pg C","3.0"
"picontrol concentration",1880,"veg_c",559.499566721487,"Pg C","3.0"
"picontrol concentration",1881,"veg_c",559.482335453019,"Pg C","3.0"
"picontrol concentration",1882,"veg_c",559.465106072986,"Pg C","3.0"
"picontrol concentration",1883,"veg_c",559.447878515173,"Pg C","3.0"
"picontrol concentration",1884,"veg_c",559.430652715686,"Pg C","3.0"
"picontrol concentration",1885,"veg_c",559.413428612869,"Pg C","3.0"
"picontrol concentration",1886,"veg_c",559.396206147226,"Pg C","3.0"
"picontrol concentration",1887,"veg_c",559.378985261347,"Pg C","3.0"
"picontrol concentration",1888,"veg_c",559.361765899832,"Pg C","3.0"
"picontrol concentration",1889,"veg_c",559.344548009223,"Pg C","3.0"
"picontrol concentration",1890,"veg_c",559.327331537934,"Pg C","3.0"
"picontrol concentration",1891,"veg_c",559.310116436189,"Pg C","3.0"
"picontrol concentration",1892,"veg_c",559.292902655954,"Pg C","3.0"
"picontrol concentration",1893,"veg_c",559.275690150878,"Pg C","3.0"
"picontrol concentration",1894,"veg_c",559.258478876237,"Pg C","3.0"
"picontrol concentration",1895,"veg_c",559.241268788871,"Pg C","3.0"
"picontrol concentration",1896,"veg_c",559.224059847135,"Pg C","3.0"
"picontrol concentration",1897,"veg_c",559.206852010841,"Pg C","3.0"
"picontrol concentration",1898,"veg_c",559.189645241211,"Pg C","3.0"
"picontrol concentration",1899,"veg_c",559.172439500827,"Pg C","3.0"
"picontrol concentration",1900,"veg_c",559.15523475358,"Pg C","3.0"
"picontrol concentration",1901,"veg_c",559.138030964627,"Pg C","3.0"
"picontrol concentration",1902,"veg_c",559.120828100347,"Pg C","3.0"
"picontrol concentration",1903,"veg_c",559.103626128298,"Pg C","3.0"
"picontrol concentration",1904,"veg_c",559.086425017173,"Pg C","3.0"
"picontrol concentration",1905,"veg_c",559.069224736765,"Pg C","3.0"
"picontrol concentration",1906,"veg_c",559.052025257923,"Pg C","3.0"
"picontrol concentration",1907,"veg_c",559.034826552519,"Pg C","3.0"
"picontrol concentration",1908,"veg_c",559.017628593411,"Pg C","3.0"
"picontrol concentration",1909,"veg_c",559.000431354408,"Pg C","3.0"
"picontrol concentration",1910,"veg_c",558.983234810239,"Pg C","3.0"
"picontrol concentration",1911,"veg_c",558.966038936516,"Pg C","3.0"
"picontrol concentration",1912,"veg_c",558.948843709708,"Pg C","3.0"
"picontrol concentration",1913,"veg_c",558.931649107108,"Pg C","3.0"
"picontrol concentration",1914,"veg_c",558.914455106805,"Pg C","3.0"
"picontrol concentration",1915,"veg_c",558.897261687656,"Pg C","3.0"
"picontrol concentration",1916,"veg_c",558.88006882926,"Pg C","3.0"
"picontrol concentration",1917,"veg_c",558.862876511932,"Pg C","3.0"
"picontrol concentration",1918,"veg_c",558.845684716675,"Pg C","3.0"
"picontrol concentration",1919,"veg_c",558.828493425159,"Pg C","3.0"
"picontrol concentration",1920,"veg_c",558.811302619698,"Pg C","3.0"
"picontrol concentration",1921,"veg_c",558.794112283223,"Pg C","3.0"
"picontrol concentration",1922,"veg_c",558.776922399268,"Pg C","3.0"
"picontrol concentration",1923,"veg_c",558.75973295194,"Pg C","3.0"
"picontrol concentration",1924,"veg_c",558.742543925905,"Pg C","3.0"
"picontrol concentration",1925,"veg_c",558.725355306369,"Pg C","3.0"
"picontrol concentration",1926,"veg_c",558.708167079053,"Pg C","3.0"
"picontrol concentration",1927,"veg_c",558.690979230181,"Pg C","3.0"
"picontrol concentration",1928,"veg_c",558.67379174646,"Pg C","3.0"
"picontrol concentration",1929,"veg_c",558.656604615063,"Pg C","3.0"
"picontrol concentration",1930,"veg_c",558.639417823612,"Pg C","3.0"
"picontrol concentration",1931,"veg_c",558.622231360164,"Pg C","3.0"
"picontrol concentration",1932,"veg_c",558.605045213196,"Pg C","3.0"
"picontrol concentration",1933,"veg_c",558.587859371587,"Pg C","3.0"
"picontrol concentration",1934,"veg_c",558.570673824607,"Pg C","3.0"
"picontrol concentration",1935,"veg_c",558.553488561903,"Pg C","3.0"
"picontrol concentration",1936,"veg_c",558.536303573485,"Pg C","3.0"
"picontrol concentration",1937,"veg_c",558.519118849712,"Pg C","3.0"
"picontrol concentration",1938,"veg_c",558.501934381283,"Pg C","3.0"
"picontrol concentration",1939,"veg_c",558.484750159224,"Pg C","3.0"
"picontrol concentration",1940,"veg_c",558.467566174872,"Pg C","3.0"
"picontrol concentration",1941,"veg_c",558.450382419873,"Pg C","3.0"
"picontrol concentration",1942,"veg_c",558.433198886162,"Pg C","3.0"
"picontrol concentration",1943,"veg_c",558.41601556596,"Pg C","3.0"
"picontrol concentration",1944,"veg_c",558.398832451759,"Pg C","3.0"
"picontrol concentration",1945,"veg_c",558.381649536314,"Pg C","3.0"
"picontrol concentration",1946,"veg_c",558.364466812637,"Pg C","3.0"
"picontrol concentration",1947,"veg_c",558.347284273983,"Pg C","3.0"
"picontrol concentration",1948,"veg_c",558.330101913845,"Pg C","3.0"
"picontrol concentration",1949,"veg_c",558.312919725942,"Pg C","3.0"
"picontrol concentration",1950,"veg_c",558.295737704217,"Pg C","3.0"
"picontrol concentration",1951,"veg_c",558.278555842822,"Pg C","3.0"
"picontrol concentration",1952,"veg_c",558.261374136118,"Pg C","3.0"
"picontrol concentration",1953,"veg_c",558.244192578661,"Pg C","3.0"
"picontrol concentration",1954,"veg_c",558.227011165199,"Pg C","3.0"
"picontrol concentration",1955,"veg_c",558.209829890664,"Pg C","3.0"
"picontrol concentration",1956,"veg_c",558.192648750168,"Pg C","3.0"
"picontrol concentration",1957,"veg_c",558.175467738992,"Pg C","3.0"
"picontrol concentration",1958,"veg_c",558.158286852584,"Pg C","3.0"
"picontrol concentration",1959,"veg_c",558.141106086552,"Pg C","3.0"
"picontrol concentration",1960,"veg_c",558.123925436657,"Pg C","3.0"
"picontrol concentration",1961,"veg_c",558.106744898811,"Pg C","3.0"
"picontrol concentration",1962,"veg_c",558.089564469067,"Pg C","3.0"
"picontrol concentration",1963,"veg_c",558.072384143618,"Pg C","3.0"
"picontrol concentration",1964,"veg_c",558.055203918792,"Pg C","3.0"
"picontrol concentration",1965,"veg_c",558.038023791043,"Pg C","3.0"
"picontrol concentration",1966,"veg_c",558.020843756952,"Pg C","3.0"
"picontrol concentration",1967,"veg_c",558.003663813219,"Pg C","3.0"
"picontrol concentration",1968,"veg_c",557.986483956661,"Pg C","3.0"
"picontrol concentration",1969,"veg_c",557.969304184205,"Pg C","3.0"
"picontrol concentration",1970,"veg_c",557.952124492887,"Pg C","3.0"
"picontrol concentration",1971,"veg_c",557.934944879848,"Pg C","3.0"
"picontrol concentration",1972,"veg_c",557.917765342328,"Pg C","3.0"
"picontrol concentration",1973,"veg_c",557.900585877665,"Pg C","3.0"
"picontrol concentration",1974,"veg_c",557.883406483289,"Pg C","3.0"
"picontrol concentration",1975,"veg_c",557.866227156724,"Pg C","3.0"
"picontrol concentration",1976,"veg_c",557.849047895576,"Pg C","3.0"
"picontrol concentration",1977,"veg_c",557.831868697539,"Pg C","3.0"
"picontrol concentration",1978,"veg_c",557.814689560387,"Pg C","3.0"
"picontrol concentration",1979,"veg_c",557.797510481971,"Pg C","3.0"
"picontrol concentration",1980,"veg_c",557.780331460219,"Pg C","3.0"
"picontrol concentration",1981,"veg_c",557.763152493132,"Pg C","3.0"
"picontrol concentration",1982,"veg_c",557.745973578779,"Pg C","3.0"
"picontrol concentration",1983,"veg_c",557.728794715301,"Pg C","3.0"
"picontrol concentration",1984,"veg_c",557.7116159009,"Pg C","3.0"
"picontrol concentration",1985,"veg_c",557.694437133845,"Pg C","3.0"
"picontrol concentration",1986,"veg_c",557.677258412463,"Pg C","3.0"
"picontrol concentration",1987,"veg_c",557.66007973514,"Pg C","3.0"
"picontrol concentration",1988,"veg_c",557.642901100322,"Pg C","3.0"
"picontrol concentration",1989,"veg_c",557.625722506506,"Pg C","3.0"
"picontrol concentration",1990,"veg_c",557.608543952244,"Pg C","3.0"
"picontrol concentration",1991,"veg_c",557.591365436137,"Pg C","3.0"
"picontrol concentration",1992,"veg_c",557.574186956838,"Pg C","3.0"
"picontrol concentration",1993,"veg_c",557.557008513046,"Pg C","3.0"
"picontrol concentration",1994,"veg_c",557.539830103504,"Pg C","3.0"
"picontrol concentration",1995,"veg_c",557.522651727003,"Pg C","3.0"
"picontrol concentration",1996,"veg_c",557.505473382372,"Pg C","3.0"
"picontrol concentration",1997,"veg_c",557.488295068486,"Pg C","3.0"
"picontrol concentration",1998,"veg_c",557.471116784257,"Pg C","3.0"
"picontrol concentration",1999,"veg_c",557.453938528634,"Pg C","3.0"
"picontrol concentration",2000,"veg_c",557.436760300606,"Pg C","3.0"
"picontrol concentration",2001,"veg_c",557.419582099197,"Pg C","3.0"
"picontrol concentration",2002,"veg_c",557.402403923463,"Pg C","3.0"
"picontrol concentration",2003,"veg_c",557.385225772496,"Pg C","3.0"
"picontrol concentration",2004,"veg_c",557.368047645418,"Pg C","3.0"
"picontrol concentration",2005,"veg_c",557.350869541384,"Pg C","3.0"
"picontrol concentration",2006,"veg_c",557.333691459576,"Pg C","3.0"
"picontrol concentration",2007,"veg_c",557.316513399208,"Pg C","3.0"
"picontrol concentration",2008,"veg_c",557.29933535952,"Pg C","3.0"
"picontrol concentration",2009,"veg_c",557.282157339778,"Pg C","3.0"
"picontrol concentration",2010,"veg_c",557.264979339275,"Pg C","3.0"
"picontrol concentration",2011,"veg_c",557.24780135733,"Pg C","3.0"
"picontrol concentration",2012,"veg_c",557.230623393283,"Pg C","3.0"
"picontrol concentration",2013,"veg_c",557.2134454465,"Pg C","3.0"
"picontrol concentration",2014,"veg_c",557.196267516368,"Pg C","3.0"
"picontrol concentration",2015,"veg_c",557.179089602296,"Pg C","3.0"
"picontrol concentration",2016,"veg_c",557.161911703714,"Pg C","3.0"
